Area,BHK,Bathroom,Furnishing,Location,District,Locality,Parking,Status,Transaction,Type,Per_Sqft,Price
750,2,2,Unfurnished,Shahdara, Shahdara,"Balbir Nagar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,6526,4500000
1250,2,1,Semi-Furnished,Shahdara, Shahdara,"DDA Flats Mansarovar Park, Seelampur, Shahdara",,Ready_to_move,Resale,Apartment,4444,7500000
650,2,2,Semi-Furnished,Shahdara, Shahdara,"DDA RPS Flats, Mansarowar Park, Shahdara",1,Ready_to_move,Resale,Apartment,6526,5800000
450,2,2,,Shahdara, Shahdara,"Gandhi Nagar, Shahdara",,Ready_to_move,Resale,,58000,2900000
540,5,2,,Shahdara, Shahdara,"Gandhi Nagar, Shahdara",,Ready_to_move,Resale,,58000,17000000
1350,3,3,,Shahdara, Shahdara,"Gandhi Nagar, Shahdara",,Ready_to_move,Resale,,18519,25000000
2250,3,2,,Shahdara, Shahdara,"Gandhi Nagar, Shahdara",,Ready_to_move,Resale,,4444,10000000
850,3,2,Semi-Furnished,Shahdara, Shahdara,"Gorakh Park West, Shahdara",1,Ready_to_move,Resale,Builder_Floor,6526,4500000
1350,4,3,Unfurnished,Shahdara, Shahdara,"Hans Apartments, Vishwas Nagar, Shahdara",2,Ready_to_move,Resale,Apartment,,9500000
1050,3,2,Semi-Furnished,Shahdara, Shahdara,"Hans Apartments, Vishwas Nagar, Shahdara",1,Ready_to_move,Resale,Apartment,3901,9000000
850,2,2,Furnished,Shahdara, Shahdara,"Jyoti Colony, Shahdara",1,Ready_to_move,Resale,Builder_Floor,3901,4500000
850,2,2,Furnished,Shahdara, Shahdara,"Jyoti Colony, Shahdara",1,Ready_to_move,Resale,Builder_Floor,12500,4500000
750,2,2,Semi-Furnished,Shahdara, Shahdara,"Jyoti Nagar West, Shahdara",,Ready_to_move,Resale,Builder_Floor,,9200000
1800,4,3,Furnished,Shahdara, Shahdara,"Kanti Nagar East, Shahdara",,Ready_to_move,Resale,Builder_Floor,19444,35000000
1350,4,3,Semi-Furnished,Shahdara, Shahdara,"Mansarowar Park, Shahdara",1,Ready_to_move,New_Property,Builder_Floor,6526,11300000
1300,4,3,Furnished,Shahdara, Shahdara,"Mansarowar Park, Shahdara",1,Ready_to_move,New_Property,Builder_Floor,3901,11500000
360,2,1,Unfurnished,Shahdara, Shahdara,"Maujpur, Shahdara",1,Ready_to_move,New_Property,Builder_Floor,6526,1550000
900,2,2,Semi-Furnished,Shahdara, Shahdara,"Naveen Shahdara, Shahdara",1,Ready_to_move,Resale,Builder_Floor,,4500000
1425,3,3,Semi-Furnished,Shahdara, Shahdara,"Naveen Shahdara, Shahdara",1,Ready_to_move,Resale,Builder_Floor,6526,9300000
1053,3,2,Furnished,Shahdara, Shahdara,"Naveen Shahdara, Shahdara",4,Ready_to_move,Resale,Builder_Floor,41304,7000000
1530,5,2,Furnished,Shahdara, Shahdara,"Raghubarpura, Shahdara",,Ready_to_move,Resale,Builder_Floor,6667,10200000
1800,4,2,Furnished,Shahdara, Shahdara,"Rajgarh Colony, Shahdara",,Ready_to_move,Resale,Builder_Floor,9722,17500000
445,2,1,Unfurnished,Shahdara, Shahdara,"Ram Nagar Extension, Shahdara",1,Ready_to_move,Resale,Builder_Floor,6526,2000000
900,3,2,Semi-Furnished,Shahdara, Shahdara,"Ram Nagar Extension, Shahdara",1,Almost_ready,New_Property,Builder_Floor,3901,6000000
700,2,2,Unfurnished,Shahdara, Shahdara,"Ram Nagar, Shahdara",,Ready_to_move,New_Property,Builder_Floor,,4600000
800,3,2,Semi-Furnished,Shahdara, Shahdara,"Ram Nagar, Shahdara",2,Ready_to_move,Resale,Builder_Floor,6526,3800000
1000,3,2,Furnished,Shahdara, Shahdara,"Rohitash Nagar East, Shahdara",1,Ready_to_move,Resale,Builder_Floor,,5650000
558,2,1,Unfurnished,Shahdara, Shahdara,"Rohtash Nagar, Shahdara",1,Ready_to_move,New_Property,Builder_Floor,6526,2900000
504,3,1,Semi-Furnished,Shahdara, Shahdara,"Seelampur, Shahdara",,Ready_to_move,Resale,Apartment,7143,3600000
450,2,1,Unfurnished,Shahdara, Shahdara,"Seelampur, Shahdara",,Ready_to_move,Resale,Apartment,13333,6000000
440,2,2,Unfurnished,Shahdara, Shahdara,Shahdara,1,Ready_to_move,Resale,Apartment,6526,2700000
950,3,2,Semi-Furnished,Shahdara, Shahdara,Shahdara,1,Ready_to_move,Resale,Apartment,6526,5500000
990,2,2,Semi-Furnished,Shahdara, Shahdara,Shahdara,2,Ready_to_move,Resale,Builder_Floor,6526,4100000
675,2,1,Unfurnished,Shahdara, Shahdara,Shahdara,1,Ready_to_move,Resale,Apartment,6526,3300000
1650,4,3,Furnished,Shahdara, Shahdara,Shahdara,1,Almost_ready,New_Property,Apartment,3901,14000000
495.1394,1,1,Furnished,Shahdara, Shahdara,Shahdara,1,Ready_to_move,Resale,Builder_Floor,41304,1900000
1650,4,3,Furnished,Shahdara, Shahdara,Shahdara,1,Almost_ready,New_Property,Apartment,6667,14000000
700,2,2,Semi-Furnished,Shahdara, Shahdara,Shahdara,1,Ready_to_move,Resale,Apartment,6667,2500000
852,2,2,Unfurnished,Shahdara, Shahdara,Shahdara How Auctions work? The borrower has the physical possession of the Property. However the lender (Bank) can legally sell the Property. super area 852 sqft status Ready to Move transaction Resale ownership Freehold bathroom 2 Contact Now Enquire Now Auction By,1,Ready_to_move,Resale,Apartment,6667,2670000
65,3,2,Semi-Furnished,Shahdara, Shahdara,"Shanti Mohalla, Shahdara",,Ready_to_move,New_Property,Apartment,7143,35000000
900,4,1,Furnished,Shahdara, Shahdara,"Shastri Park, Shahdara",1,Ready_to_move,Resale,Apartment,6667,15000000
50,2,1,Semi-Furnished,Shahdara, Shahdara,"Shastri Park, Shahdara",1,Ready_to_move,New_Property,Apartment,6667,1950000
846,2,1,Unfurnished,Shahdara, Shahdara,"Shivnam Apartment, Shahdara",1,Ready_to_move,New_Property,Apartment,3901,3300000
1017,2,2,Furnished,Shahdara, Shahdara,"Vishwas Nagar, Shahdara",1,Ready_to_move,New_Property,Builder_Floor,6526,6500000
810,3,2,Semi-Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,6526,6000000
810,3,2,Semi-Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,,6000000
750,1,2,Semi-Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,,6400000
540,2,1,Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,New_Property,Apartment,5000,2700000
747,2,2,Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,8701,6500000
720,2,1,Unfurnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,5556,4000000
376.7365,1,1,Semi-Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,New_Property,Apartment,85715,3000000
1125,2,2,Unfurnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,4444,5000000
713,2,2,Semi-Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,New_Property,Builder_Floor,4444,6000000
360,1,1,Unfurnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,6944,2500000
900,2,2,Semi-Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Apartment,7222,6500000
713,3,1,Unfurnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Apartment,11220,8000000
504,2,1,Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,5357,2700000
70,1,2,Unfurnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Apartment,5357,4500000
850,3,2,Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,6706,5700000
2430,4,3,Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,10288,25000000
2475,3,3,Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,28283,70000000
2970,7,4,Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,8923,26500000
2250,3,2,Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,8222,18500000
1500,5,3,Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,20000,30000000
1512,2,2,Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,14550,22000000
2160,3,3,Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,30093,65000000
630,3,2,Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,35714,22500000
324,6,3,Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,35714,8700000
720,6,5,Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,35714,22000000
675,4,2,Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",2,Ready_to_move,Resale,Builder_Floor,35714,18500000
700,2,1,Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",2,Ready_to_move,New_Property,Builder_Floor,22857,16000000
675,4,3,Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",2,Ready_to_move,Resale,Builder_Floor,22857,16000000
720,4,2,Furnished,Shahdara, Shahdara,"Yamuna Vihar, Shahdara",2,Ready_to_move,Resale,Builder_Floor,12500,9000000
900,2,1,Furnished,Budh Vihar, North West Delhi,Budh Vihar,1,Ready_to_move,Resale,Apartment,,11000000
810,3,2,Semi-Furnished,Budh Vihar, North West Delhi,Budh Vihar,1,Ready_to_move,Resale,Builder_Floor,,4500000
900,3,2,Semi-Furnished,Budh Vihar, North West Delhi,Budh Vihar,1,Ready_to_move,Resale,Builder_Floor,4444,4000000
450,1,1,Furnished,Budh Vihar, North West Delhi,Budh Vihar,1,Ready_to_move,Resale,Builder_Floor,4444,2000000
75,2,2,Semi-Furnished,Budh Vihar, North West Delhi,Budh Vihar,1,Ready_to_move,Resale,Builder_Floor,40000,3000000
400,1,1,Furnished,Budh Vihar, North West Delhi,Budh Vihar,1,Ready_to_move,Resale,Builder_Floor,4000,2000000
729,3,4,Furnished,Budh Vihar, North West Delhi,Budh Vihar,1,Ready_to_move,Resale,Builder_Floor,3567,2600000
450,2,2,Furnished,Budh Vihar, North West Delhi,Budh Vihar,1,Ready_to_move,Resale,Builder_Floor,2500,4000000
100,3,2,Furnished,Budh Vihar, North West Delhi,Budh Vihar Phase 1,1,Ready_to_move,New_Property,Builder_Floor,43000,4300000
500,2,2,Semi-Furnished,Budh Vihar, North West Delhi,Budh Vihar Phase 1,1,Ready_to_move,Resale,Apartment,3300,1650000
270,2,1,Semi-Furnished,Budh Vihar, North West Delhi,Budh Vihar Phase 1,1,Ready_to_move,Resale,Apartment,5185,1400000
500,2,1,Semi-Furnished,Budh Vihar, North West Delhi,Budh Vihar Phase 1,1,Ready_to_move,Resale,Builder_Floor,4000,2000000
444,2,2,Unfurnished,Budh Vihar, North West Delhi,Budh Vihar Phase 1,1,Ready_to_move,Resale,Apartment,4000,2000000
4050,6,3,Furnished,Budh Vihar, North West Delhi,Budh Vihar Phase 1,1,Ready_to_move,Resale,Builder_Floor,1259,5100000
666,1,2,Furnished,Budh Vihar, North West Delhi,Budh Vihar Phase 1,1,Ready_to_move,Resale,Builder_Floor,5255,3500000
2400,6,4,Furnished,Budh Vihar, North West Delhi,Budh Vihar Phase 2,1,Ready_to_move,Resale,Builder_Floor,2500,6000000
405,2,3,Furnished,Budh Vihar, North West Delhi,Budh Vihar Phase 2,1,Ready_to_move,Resale,Builder_Floor,2500,6200000
450,2,1,Unfurnished,Budh Vihar, North West Delhi,"Budh Vihar super area 50 sqyrd status Ready to Move floor Ground out of 2 floors transaction Resale furnishing Unfurnished facing East car parking 1 Open bathroom 1 balcony 2 ownership Freehold For Sale 2 BHK 50 yrd, 2 side open Ground Floor, First and Second Floor in H Block, Gali No. 04, Near Laxmi Narain Mandir, BudhVihar read more Contact Agent View Phone No. Share Feedback Agent Sahyog Properties 1000+ Buyers Served",1,Ready_to_move,Resale,Builder_Floor,72000,3600000
950,2,2,Furnished,Rohini, North West Delhi,"Citizen Apartment, Rohini Sector 13",1,Ready_to_move,Resale,Apartment,6667,15500000
900,2,2,Semi-Furnished,Narela, North West Delhi,"DDA Flats Pocket 1 Sector A9, Narela",2,Ready_to_move,Resale,Apartment,4222,3800000
350,1,1,Unfurnished,Narela, North West Delhi,"DDA Flats Pocket 3, Narela",1,Ready_to_move,Resale,Apartment,5128,3000000
2077.4327,1,1,Unfurnished,Narela, North West Delhi,"DDA Flats Pocket 3, Narela",1,Ready_to_move,Resale,Builder_Floor,5051,1000000
450,1,1,Furnished,Narela, North West Delhi,"DDA Flats Pocket 6 Sector A10, Narela",2,Ready_to_move,Resale,Apartment,4889,2200000
452.0838,2,1,Furnished,Narela, North West Delhi,"DDA Flats Pocket 6 Sector A10, Narela",1,Ready_to_move,Resale,Apartment,6636,3000000
360,1,1,Unfurnished,Narela, North West Delhi,"DDA Janta Flats, Tikri Khurd Sector B2, Narela",1,Ready_to_move,Resale,Apartment,5000,1800000
390,1,1,Unfurnished,Narela, North West Delhi,"DDA Lig Flats, Narela",1,Ready_to_move,Resale,Apartment,5128,2000000
210,1,1,Semi-Furnished,Narela, North West Delhi,"DDA Lig Flats, Narela",1,Ready_to_move,New_Property,Apartment,5128,2000000
50,1,1,Unfurnished,Narela, North West Delhi,"DDA Lig Flats, Narela",1,Ready_to_move,New_Property,Apartment,5128,3500000
350,1,1,Unfurnished,Narela, North West Delhi,"DDA Lig Flats, Narela",1,Ready_to_move,Resale,Apartment,4571,1600000
379,1,1,Unfurnished,Narela, North West Delhi,"DDA Lig Flats, Narela",1,Ready_to_move,Resale,Builder_Floor,4221,1600000
437,1,1,Furnished,Narela, North West Delhi,"DDA Lig Flats, Narela",1,Ready_to_move,New_Property,Apartment,4270,3500000
350,1,1,Semi-Furnished,Narela, North West Delhi,"DDA Lig Flats, Narela",1,Ready_to_move,Resale,Builder_Floor,5143,1800000
4900,1,1,Unfurnished,Narela, North West Delhi,"DDA Lig Flats, Narela",1,Ready_to_move,New_Property,Apartment,5051,1000000
50,1,1,Semi-Furnished,Narela, North West Delhi,"DDA Lig Flats, Narela",1,Ready_to_move,New_Property,Apartment,5051,3500000
500,1,1,Unfurnished,Narela, North West Delhi,"DDA Pocket H, Narela",1,Ready_to_move,Resale,Apartment,3600,1800000
650,2,2,Semi-Furnished,Rohini, North West Delhi,"Delhi Homes, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,6154,4000000
750,2,2,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,6667,5000000
750,2,2,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,6667,5000000
720,2,2,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,6528,4700000
800,2,2,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,6875,5500000
350,1,1,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,5714,2000000
980,3,2,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,7449,7300000
1600,4,3,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,8125,13000000
1450,3,3,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,7931,11500000
445,2,2,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,7931,2800000
380,1,1,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,5789,2200000
680,2,2,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,6471,4400000
1600,3,3,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,8438,13500000
630,2,2,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,6508,4100000
1500,3,2,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,8000,12000000
550,2,2,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,6364,3500000
2500,4,3,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,6000,15000000
2800,5,4,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,6250,17500000
300,1,1,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,6333,1900000
800,3,2,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,6875,5500000
1295,3,2,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,6875,10000000
700,3,2,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,6714,4700000
350,1,1,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Builder_Floor,6714,2400000
450,2,2,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Builder_Floor,6714,3800000
2200,4,4,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Builder_Floor,6714,23000000
2300,4,4,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Builder_Floor,6714,24500000
1150,3,2,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Builder_Floor,6714,10000000
800,3,2,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Builder_Floor,6714,5500000
850,3,2,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Builder_Floor,6714,7000000
720,3,2,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Builder_Floor,6714,6500000
750,2,2,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,6667,5000000
750,2,2,Semi-Furnished,Rohini, North West Delhi,"J R Designers Floors, Rohini Sector 24",1,Ready_to_move,New_Property,Apartment,6667,5000000
850,2,2,Semi-Furnished,Rohini, North West Delhi,"Mayur Apartment, Rohini Sector 9",1,Ready_to_move,Resale,Apartment,6154,11000000
559.7228,2,2,Furnished,Narela, North West Delhi,Narela,3,Ready_to_move,Resale,Apartment,5092,2850000
350,1,1,Unfurnished,Narela, North West Delhi,Narela,3,Ready_to_move,Resale,Apartment,7143,2500000
365,1,1,Unfurnished,Narela, North West Delhi,Narela,1,Ready_to_move,Resale,Apartment,7143,3500000
236.8058,1,1,Unfurnished,Narela, North West Delhi,Narela,1,Ready_to_move,Resale,Apartment,4221,2000000
350,1,1,Unfurnished,Narela, North West Delhi,Narela,1,Ready_to_move,New_Property,Apartment,4270,1490000
